order_id,customer_id,order_date,order_status,channel,region_id,shipping_date,delivery_date,discount_pct,payment_method
1969,154,2022-07-19,shipped,2,12,21/07/2022,2022-07-22,17.31,credit_card
1970,142,2021-03-13,pending,3,7,03/17/2021,30/03/2021,10.79,credit_card
1971,100,07/02/2021,delivered,2,4,2021-07-04,2021-07-14,22.42,paypal
1972,129,10/25/2023,delivered,3,6,2023-10-28,11/03/2023,7.24,debit_card
1973,211,31/05/2024,cancelled,1,4,2024-06-03,2024-06-09,23.44,credit_card
1974,124,11/04/2022,delivered,4,4,2022-11-08,11/15/2022,5.08,credit_card
1975,238,2024-08-31,delivered,4,1,02/09/2024,09/08/2024,15.0,afterpay
1976,479,19/05/2024,delivered,2,10,2024-05-23,05/30/2024,20.04,credit_card
1977,9670,2024-04-23,cancelled,2,10,2024-04-25,2024-05-02,1.22,credit_card
1978,403,06/24/2024,delivered,2,8,2024-06-26,2024-06-23,22.88,credit_card
1979,141,12/22/2022,delivered,1,12,2022-12-26,2022-12-29,17.22,debit_card
1980,324,2022-04-28,delivered,1,3,04/30/2022,2022-05-11,18.29,debit_card
1981,28,2024-08-10,cancelled,1,13,13/08/2024,08/19/2024,7.1,apple_pay
1982,153,24/01/2022,delivered,1,13,2022-01-25,2022-02-02,15.01,credit_card
1983,72,27/06/2022,delivered,2,,28/06/2022,07/03/2022,15.49,credit_card
1984,354,10/05/2022,shipped,2,8,2022-05-14,05/22/2022,8.58,afterpay
1985,485,2022-04-07,delivered,1,5,04/10/2022,15/04/2022,2.43,apple_pay
1986,112,2024-03-27,delivered,4,12,29/03/2024,04/08/2024,3.47,debit_card
1987,326,05/27/2022,delivered,1,12,2022-05-28,2022-06-04,15.33,debit_card
1988,111,2024-12-14,delivered,1,10,15/12/2024,2024-12-29,5.53,paypal
1989,307,12/05/2022,delivered,1,5,15/05/2022,2022-05-21,2.11,credit_card
1990,201,2024-08-31,delivered,1,12,09/03/2024,09/13/2024,6.29,paypal
1991,108,2021-11-25,delivered,1,2,2021-11-30,2021-12-13,3.91,credit_card
1992,77,2021-12-05,cancelled,3,3,12/09/2021,2021-12-21,1.17,credit_card
1993,29,17/05/2024,shipped,2,,19/05/2024,05/28/2024,14.7,apple_pay
1994,375,05/19/2023,delivered,3,7,2023-05-23,2023-05-31,10.33,debit_card
1995,149,07/16/2022,cancelled,3,7,2022-07-18,07/22/2022,19.72,paypal
1996,384,04/22/2023,delivered,3,8,2023-04-24,2023-04-30,24.32,afterpay
1997,292,13/10/2024,cancelled,3,10,16/10/2024,2024-10-28,19.73,credit_card
1998,162,11/11/2021,shipped,3,9,11/16/2021,2021-11-30,107.99,credit_card
1999,136,2022-11-25,delivered,1,12,11/29/2022,2022-12-09,16.03,paypal
2000,74,30/05/2023,delivered,1,8,2023-06-01,2023-06-02,1.94,apple_pay
